Country_Code	Country_Name	Province_Name	Province_Type	Global_ID	R	G	B
MAR	Morocco	Rabat - Salé - Zemmour - Zaer	Region	506	0	1	250
MAR	Morocco	Chaouia - Ouardigha	Region	507	0	1	251
MAR	Morocco	Grand Casablanca	Region	508	0	1	252
MAR	Morocco	Doukkala - Abda	Region	509	0	1	253
MAR	Morocco	Marrakech - Tensift - Al Haouz	Region	510	0	1	254
MAR	Morocco	Fès - Boulemane	Region	511	0	1	255
MAR	Morocco	Tadla - Azilal	Region	512	0	2	0
SAH	Western Sahara	Western Sahara	None	513	0	2	1
CRI	Costa Rica	Alajuela	Province	514	0	2	2
CRI	Costa Rica	Guanacaste	Province	515	0	2	3
CRI	Costa Rica	Limón	Province	516	0	2	4
CRI	Costa Rica	Puntarenas	Province	517	0	2	5
CRI	Costa Rica	Heredia	Province	518	0	2	6
CRI	Costa Rica	San José	Province	519	0	2	7
CRI	Costa Rica	Cartago	Province	520	0	2	8
NIC	Nicaragua	Rio San Juan	Department	521	0	2	9
NIC	Nicaragua	Atlántico Norte	Autonomous Region	522	0	2	10
NIC	Nicaragua	Jinotega	Department	523	0	2	11
NIC	Nicaragua	Nueva Segovia	Department	524	0	2	12
NIC	Nicaragua	Chinandega	Department	525	0	2	13
NIC	Nicaragua	Madriz	Department	526	0	2	14
NIC	Nicaragua	Rivas	Department	527	0	2	15
NIC	Nicaragua	Atlántico Sur	Autonomous Region	528	0	2	16
NIC	Nicaragua	León	Department	529	0	2	17
NIC	Nicaragua	Managua	Department	530	0	2	18
NIC	Nicaragua	Carazo	Department	531	0	2	19
NIC	Nicaragua	Matagalpa	Department	532	0	2	20
NIC	Nicaragua	Boaco	Department	533	0	2	21
NIC	Nicaragua	Chontales	Department	534	0	2	22
NIC	Nicaragua	Estelí	Department	535	0	2	23
NIC	Nicaragua	Granada	Department	536	0	2	24
NIC	Nicaragua	Masaya	Department	537	0	2	25
COG	Republic of the Congo	Likouala	Region	538	0	2	26
COG	Republic of the Congo	Cuvette	Region	539	0	2	27
COG	Republic of the Congo	Plateaux	Region	540	0	2	28
COG	Republic of the Congo	Pool	Region	541	0	2	29
COG	Republic of the Congo	Brazzaville	Region	542	0	2	30
COG	Republic of the Congo	Bouenza	Region	543	0	2	31
COG	Republic of the Congo	Niari	Region	544	0	2	32
COG	Republic of the Congo	Kouilou	Region	545	0	2	33
COG	Republic of the Congo	Sangha	Region	546	0	2	34
COG	Republic of the Congo	Cuvette-Ouest	Region	547	0	2	35
COG	Republic of the Congo	Lékoumou	Region	548	0	2	36
COG	Republic of the Congo	Pointe Noire	Region	549	0	2	37
COD	Democratic Republic of the Congo	Équateur	Province	550	0	2	38
COD	Democratic Republic of the Congo	Bandundu	Province	551	0	2	39
COD	Democratic Republic of the Congo	Kinshasa City	Neutral City	552	0	2	40
COD	Democratic Republic of the Congo	Bas-Congo	Province	553	0	2	41
COD	Democratic Republic of the Congo	Orientale	Province	554	0	2	42
COD	Democratic Republic of the Congo	Sud-Kivu	Province	555	0	2	43
COD	Democratic Republic of the Congo	Katanga	Province	556	0	2	44
COD	Democratic Republic of the Congo	Nord-Kivu	Province	557	0	2	45
COD	Democratic Republic of the Congo	Kasaï-Occidental	Province	558	0	2	46
COD	Democratic Republic of the Congo	Kasaï-Oriental	Province	559	0	2	47
COD	Democratic Republic of the Congo	Maniema	Province	560	0	2	48
BTN	Bhutan	Tashi Yangtse	District	561	0	2	49
BTN	Bhutan	Lhuntshi	District	562	0	2	50
BTN	Bhutan	Bumthang	District	563	0	2	51
BTN	Bhutan	Ha	District	564	0	2	52
BTN	Bhutan	Samchi	District	565	0	2	53
BTN	Bhutan	Chhukha	District	566	0	2	54
BTN	Bhutan	Geylegphug	District	567	0	2	55
BTN	Bhutan	Shemgang	District	568	0	2	56
BTN	Bhutan	Samdrup Jongkhar	District	569	0	2	57
BTN	Bhutan	Tashigang	District	570	0	2	58
BTN	Bhutan	Thimphu	District	571	0	2	59
BTN	Bhutan	Paro	District	572	0	2	60
BTN	Bhutan	Gasa	District	573	0	2	61
BTN	Bhutan	Chirang	District	574	0	2	62
BTN	Bhutan	Wangdi Phodrang	District	575	0	2	63
BTN	Bhutan	Daga	District	576	0	2	64
BTN	Bhutan	Punakha	District	577	0	2	65
BTN	Bhutan	Mongar	District	578	0	2	66
BTN	Bhutan	Tongsa	District	579	0	2	67
BTN	Bhutan	Pemagatsel	District	580	0	2	68
UKR	Ukraine	Chernihiv	Region	581	0	2	69
UKR	Ukraine	Volyn	Region	582	0	2	70
UKR	Ukraine	Rivne	Region	583	0	2	71
UKR	Ukraine	Zhytomyr	Region	584	0	2	72
UKR	Ukraine	Kiev	Region	585	0	2	73
UKR	Ukraine	Transcarpathia	Region	586	0	2	74
UKR	Ukraine	Chernivtsi	Region	587	0	2	75
UKR	Ukraine	Ivano-Frankivs'k	Region	588	0	2	76
UKR	Ukraine	Odessa	Region	589	0	2	77
UKR	Ukraine	Vinnytsya	Region	590	0	2	78
UKR	Ukraine	L'viv	Region	591	0	2	79
UKR	Ukraine	Sumy	Region	592	0	2	80
UKR	Ukraine	Kharkiv	Region	593	0	2	81
UKR	Ukraine	Luhans'k	Region	594	0	2	82
UKR	Ukraine	Donets'k	Region	595	0	2	83
UKR	Ukraine	Kherson	None	596	0	2	84
UKR	Ukraine	Zaporizhzhya	Region	597	0	2	85
UKR	Ukraine	Mykolayiv	Region	598	0	2	86
UKR	Ukraine	Poltava	Region	599	0	2	87
UKR	Ukraine	Khmel'nyts'kyy	Region	600	0	2	88
UKR	Ukraine	Ternopil'	Region	601	0	2	89
UKR	Ukraine	Dnipropetrovs'k	Region	602	0	2	90
UKR	Ukraine	Cherkasy	Region	603	0	2	91
UKR	Ukraine	Kirovohrad	Region	604	0	2	92
UKR	Ukraine	Kiev City	Municipality	605	0	2	93
BLR	Belarus	Gomel	Region	606	0	2	94
BLR	Belarus	Brest	Region	607	0	2	95
BLR	Belarus	Vitebsk	Region	608	0	2	96
BLR	Belarus	Grodno	Region	609	0	2	97
BLR	Belarus	Mogilev	Region	610	0	2	98
BLR	Belarus	Minsk	Municipality	611	0	2	99
BLR	Belarus	City of Minsk	Region	612	0	2	100
NAM	Namibia	Karas	Region	613	0	2	101
NAM	Namibia	Kunene	Region	614	0	2	102
NAM	Namibia	Omusati	Region	615	0	2	103
NAM	Namibia	Ohangwena	Region	616	0	2	104
NAM	Namibia	Kavango	Region	617	0	2	105
NAM	Namibia	Caprivi	Region	618	0	2	106
NAM	Namibia	Hardap	Region	619	0	2	107
NAM	Namibia	Otjozondjupa	Region	620	0	2	108
NAM	Namibia	Omaheke	Region	621	0	2	109
NAM	Namibia	Erongo	Region	622	0	2	110
NAM	Namibia	Khomas	Region	623	0	2	111
NAM	Namibia	Oshana	Region	624	0	2	112
NAM	Namibia	Oshikoto	Region	625	0	2	113
ZAF	South Africa	Northern Cape	Province	626	0	2	114
ZAF	South Africa	KwaZulu-Natal	Province	627	0	2	115
ZAF	South Africa	Free State	Province	628	0	2	116
ZAF	South Africa	Eastern Cape	Province	629	0	2	117
ZAF	South Africa	Limpopo	Province	630	0	2	118
ZAF	South Africa	North West	Province	631	0	2	119
ZAF	South Africa	Mpumalanga	Province	632	0	2	120
ZAF	South Africa	Western Cape	Province	633	0	2	121
ZAF	South Africa	Gauteng	Province	634	0	2	122
MAF	Saint Martin	St. Martin	None	635	0	2	123
SXM	Sint Maarten	Sint Maarten	None	636	0	2	124
ARE	United Arab Emirates	Fujayrah	Emirate	637	0	2	125
ARE	United Arab Emirates	Sharjah	Emirate	638	0	2	126
ARE	United Arab Emirates	Ras Al Khaymah	Emirate	639	0	2	127
ARE	United Arab Emirates	Dubay	Emirate	640	0	2	128
ARE	United Arab Emirates	Neutral Zone	Emirate	642	0	2	130
ARE	United Arab Emirates	Abu Dhabi	Emirate	643	0	2	131
ARE	United Arab Emirates	Umm Al Qaywayn	Emirate	644	0	2	132
ARE	United Arab Emirates	Ajman	Emirate	645	0	2	133
OMN	Oman	Musandam	Province	646	0	2	134
OMN	Oman	Al Batnah North	Region	647	0	2	135
OMN	Oman	Al Buraymi	Province	648	0	2	136
OMN	Oman	Al Dhahira	Region	649	0	2	137
OMN	Oman	Dhofar	Province	650	0	2	138
OMN	Oman	Al Wusta	Region	651	0	2	139
OMN	Oman	Ash Sharqiyah South	Region	652	0	2	140
OMN	Oman	Ash Sharqiyah North	Region	653	0	2	141
OMN	Oman	Muscat	Province	654	0	2	142
OMN	Oman	Al Batnah South	Region	655	0	2	143
OMN	Oman	Ad Dakhliyah	Region	656	0	2	144
UZB	Uzbekistan	Ferghana	Region	657	0	2	145
UZB	Uzbekistan	Tashkent	Region	670	0	2	158
UZB	Uzbekistan	Namangan	Region	659	0	2	147
UZB	Uzbekistan	Andijon	Region	660	0	2	148
UZB	Uzbekistan	Sirdaryo	Region	661	0	2	149
UZB	Uzbekistan	Jizzakh	Region	662	0	2	150
UZB	Uzbekistan	Samarkand	Region	663	0	2	151
UZB	Uzbekistan	Kashkadarya	Region	664	0	2	152
UZB	Uzbekistan	Surkhandarya	Region	665	0	2	153
UZB	Uzbekistan	Karakalpakstan	Automonous Region	666	0	2	154
UZB	Uzbekistan	Navoi	Region	667	0	2	155
UZB	Uzbekistan	Khorezm	Region	668	0	2	156
UZB	Uzbekistan	Bukhoro	Region	669	0	2	157
KAZ	Kazakhstan	East Kazakhstan	Region	671	0	2	159
KAZ	Kazakhstan	Almaty	Region	672	0	2	160
KAZ	Kazakhstan	Zhambyl	Region	673	0	2	161
KAZ	Kazakhstan	South Kazakhstan	Region	674	0	2	162
KAZ	Kazakhstan	Mangghystau	Region	675	0	2	163
KAZ	Kazakhstan	Qyzylorda	Region	676	0	2	164
KAZ	Kazakhstan	Aqtöbe	Region	677	0	2	165
KAZ	Kazakhstan	North Kazakhstan	Region	678	0	2	166
KAZ	Kazakhstan	Qostanay	Region	679	0	2	167
KAZ	Kazakhstan	Pavlodar	Region	680	0	2	168
KAZ	Kazakhstan	West Kazakhstan	Region	681	0	2	169
KAZ	Kazakhstan	Atyrau	Region	682	0	2	170
KAZ	Kazakhstan	Aqmola	Region	683	0	2	171
KAZ	Kazakhstan	Qaraghandy	Region	684	0	2	172
KAZ	Kazakhstan	Almaty City	City	685	0	2	173
KAZ	Kazakhstan	Astana	City	686	0	2	174
TJK	Tajikistan	Leninabad	Region	687	0	2	175
TJK	Tajikistan	Tadzhikistan Territories	Region	688	0	2	176
TJK	Tajikistan	Gorno-Badakhshan	Region	689	0	2	177
TJK	Tajikistan	Khatlon	Region	690	0	2	178
TJK	Tajikistan	Dushanbe	Independent City	691	0	2	179
LTU	Lithuania	Utenos	County	692	0	2	180
LTU	Lithuania	Vilniaus	County	693	0	2	181
LTU	Lithuania	Alytaus	County	694	0	2	182
LTU	Lithuania	Panevezio	County	695	0	2	183
LTU	Lithuania	Telšiai	County	696	0	2	184
LTU	Lithuania	Klaipedos	County	697	0	2	185
LTU	Lithuania	Šiauliai	County	698	0	2	186
LTU	Lithuania	Marijampoles	County	699	0	2	187
LTU	Lithuania	Taurages	County	700	0	2	188
LTU	Lithuania	Kauno	County	701	0	2	189
BRA	Brazil	Rio Grande do Sul	State	702	0	2	190
BRA	Brazil	Roraima	State	703	0	2	191
BRA	Brazil	Pará	State	704	0	2	192
BRA	Brazil	Acre	State	705	0	2	193
BRA	Brazil	Amapá	State	706	0	2	194
BRA	Brazil	Mato Grosso do Sul	State	707	0	2	195
BRA	Brazil	Paraná	State	708	0	2	196
BRA	Brazil	Santa Catarina	State	709	0	2	197
BRA	Brazil	Amazonas	State	710	0	2	198
BRA	Brazil	Rondônia	State	711	0	2	199
BRA	Brazil	Mato Grosso	State	712	0	2	200
BRA	Brazil	Maranhão	State	713	0	2	201
BRA	Brazil	Piauí	State	714	0	2	202
BRA	Brazil	Ceará	State	715	0	2	203
BRA	Brazil	Rio Grande do Norte	State	716	0	2	204
BRA	Brazil	Paraíba	State	717	0	2	205
BRA	Brazil	Pernambuco	State	718	0	2	206
BRA	Brazil	Alagoas	State	719	0	2	207
BRA	Brazil	Sergipe	State	720	0	2	208
BRA	Brazil	Bahia	State	721	0	2	209
BRA	Brazil	Espírito Santo	State	722	0	2	210
BRA	Brazil	Rio de Janeiro	State	723	0	2	211
BRA	Brazil	São Paulo	State	724	0	2	212
BRA	Brazil	Goiás	State	725	0	2	213
BRA	Brazil	Distrito Federal	Federal District	726	0	2	214
BRA	Brazil	Minas Gerais	State	727	0	2	215
BRA	Brazil	Tocantins	State	728	0	2	216
MNG	Mongolia	Dornod	Province	729	0	2	217
MNG	Mongolia	Bayan-Ölgiy	Province	730	0	2	218
MNG	Mongolia	Hovd	Province	731	0	2	219
MNG	Mongolia	Sühbaatar	Province	732	0	2	220
MNG	Mongolia	Dornogovi	Province	733	0	2	221
MNG	Mongolia	Govi-Altay	Province	734	0	2	222
MNG	Mongolia	Bayanhongor	Province	735	0	2	223
MNG	Mongolia	Ömnögovi	Province	736	0	2	224
MNG	Mongolia	Hövsgöl	Province	737	0	2	225
MNG	Mongolia	Bulgan	Province	738	0	2	226
MNG	Mongolia	Uvs	Province	739	0	2	227
MNG	Mongolia	Selenge	Province	740	0	2	228
MNG	Mongolia	Dzavhan	Province	741	0	2	229
MNG	Mongolia	Hentiy	Province	742	0	2	230
MNG	Mongolia	Darhan-Uul	Municipality	743	0	2	231
MNG	Mongolia	Töv	Province	744	0	2	232
MNG	Mongolia	Arhangay	Province	745	0	2	233
MNG	Mongolia	Orhon	Municipality	746	0	2	234
MNG	Mongolia	Dundgovi	Province	747	0	2	235
MNG	Mongolia	Övörhangay	Province	748	0	2	236
MNG	Mongolia	Govĭ-Sümber	Municipality	749	0	2	237
MNG	Mongolia	Ulaanbaatar	Municipality	750	0	2	238
RUS	Russia	Gorno-Altay	Republic	751	0	2	239
RUS	Russia	Pskov	Region	752	0	2	240
RUS	Russia	Krasnodar	Territory	753	0	2	241
RUS	Russia	Karachay-Cherkess	Republic	754	0	2	242
RUS	Russia	Kabardin-Balkar	Republic	755	0	2	243
RUS	Russia	North Ossetia	Republic	756	0	2	244
RUS	Russia	Ingush	Republic	757	0	2	245
RUS	Russia	Chechnya	Republic	758	0	2	246
RUS	Russia	Dagestan	Republic	759	0	2	247
RUS	Russia	Murmansk	Region	760	0	2	248
RUS	Russia	Karelia	Republic	761	0	2	249
RUS	Russia	Leningrad	Region	762	0	2	250
RUS	Russia	Kaliningrad	Region	763	0	2	251
RUS	Russia	Smolensk	Region	764	0	2	252
RUS	Russia	Bryansk	Region	765	0	2	253
RUS	Russia	Kursk	Region	766	0	2	254
RUS	Russia	Belgorod	Region	767	0	2	255
RUS	Russia	Voronezh	Region	768	0	3	0
RUS	Russia	Rostov	Region	769	0	3	1
RUS	Russia	Buryat	Republic	770	0	3	2
RUS	Russia	Tuva	Republic	771	0	3	3
RUS	Russia	Chita	Region	772	0	3	4
RUS	Russia	Amur	Region	773	0	3	5
RUS	Russia	Yevrey	Autonomous Region	774	0	3	6
RUS	Russia	Khabarovsk	Territory	775	0	3	7
RUS	Russia	Primor'ye	Territory	776	0	3	8
RUS	Russia	Tyumen'	Region	777	0	3	9
RUS	Russia	Kurgan	Region	778	0	3	10
RUS	Russia	Omsk	Region	779	0	3	11
RUS	Russia	Novosibirsk	Region	780	0	3	12
RUS	Russia	Chelyabinsk	Region	781	0	3	13
RUS	Russia	Altay	Territory	782	0	3	14
RUS	Russia	Orenburg	Region	783	0	3	15
RUS	Russia	Saratov	Region	784	0	3	16
RUS	Russia	Astrakhan'	Region	785	0	3	17
RUS	Russia	Volgograd	Region	786	0	3	18
RUS	Russia	Crimea	Autonomous Republic	787	0	3	19
RUS	Russia	Maga Buryatdan	Region	788	0	3	20
RUS	Russia	Sakhalin	Region	789	0	3	21
RUS	Russia	Sevastopol	Federal City	790	0	3	22
RUS	Russia	Chukchi Autonomous Okrug	Autonomous Province	791	0	3	23
RUS	Russia	Yamal-Nenets	Autonomous Province	792	0	3	24
RUS	Russia	Nenets	Autonomous Province	793	0	3	25
RUS	Russia	Sakha (Yakutia)	Autonomous Province	794	0	3	26
RUS	Russia	City of St. Petersburg	Federal City	795	0	3	27
RUS	Russia	Arkhangel'sk	Region	796	0	3	28
RUS	Russia	Krasnoyarsk	Territory	797	0	3	29
RUS	Russia	Kalmyk	Republic	798	0	3	30
RUS	Russia	Kamchatka	Region	799	0	3	31
RUS	Russia	None	None	800	0	3	32
RUS	Russia	Bashkortostan	Republic	801	0	3	33
RUS	Russia	Sverdlovsk	Region	802	0	3	34
RUS	Russia	Khanty-Mansiy	Autonomous Province	803	0	3	35
RUS	Russia	Lipetsk	Region	804	0	3	36
RUS	Russia	Tambov	Region	805	0	3	37
RUS	Russia	Tomsk	Region	806	0	3	38
RUS	Russia	Tatarstan	Republic	807	0	3	39
RUS	Russia	Ul'yanovsk	Region	808	0	3	40
RUS	Russia	Penza	Region	809	0	3	41
RUS	Russia	Kemerovo	Region	810	0	3	42
RUS	Russia	Orel	Region	811	0	3	43
RUS	Russia	Irkutsk	Region	812	0	3	44
RUS	Russia	Khakass	Republic	813	0	3	45
RUS	Russia	Mordovia	Republic	814	0	3	46
RUS	Russia	Kaluga	Region	815	0	3	47
RUS	Russia	Kostroma	Region	816	0	3	48
RUS	Russia	Yaroslavl'	Region	817	0	3	49
RUS	Russia	Vladimir	Region	818	0	3	50
RUS	Russia	Ryazan'	Region	819	0	3	51
RUS	Russia	Ivanovo	Region	820	0	3	52
RUS	Russia	Nizhegorod	Region	821	0	3	53
RUS	Russia	Tula	Region	822	0	3	54
RUS	Russia	Chuvash	Republic	823	0	3	55
RUS	Russia	Vologda	Region	824	0	3	56
RUS	Russia	Novgorod	Region	825	0	3	57
RUS	Russia	Tver'	Region	826	0	3	58
RUS	Russia	Moskovskaya	Region	827	0	3	59
RUS	Russia	Moskva	Federal City	828	0	3	60
RUS	Russia	Mariy-El	Republic	829	0	3	61
RUS	Russia	Kirov	Region	830	0	3	62
RUS	Russia	Udmurt	Republic	831	0	3	63
RUS	Russia	Komi	Republic	832	0	3	64
RUS	Russia	Perm'	Territory	833	0	3	65
RUS	Russia	Samara	Region	834	0	3	66
RUS	Russia	Stavropol'	Territory	835	0	3	67
RUS	Russia	Adygey	Republic	836	0	3	68
CZE	Czech Republic	Ústecký	Region	837	0	3	69
CZE	Czech Republic	Liberecký	Region	838	0	3	70
CZE	Czech Republic	Karlovarský	Region	839	0	3	71
CZE	Czech Republic	Plzeňský	Region	840	0	3	72
CZE	Czech Republic	Jihočeský	Region	841	0	3	73
CZE	Czech Republic	Královéhradecký	Region	842	0	3	74
CZE	Czech Republic	Olomoucký	Region	843	0	3	75
CZE	Czech Republic	Pardubický	Region	844	0	3	76
CZE	Czech Republic	Moravskoslezský	Region	845	0	3	77
CZE	Czech Republic	Jihomoravský	Region	846	0	3	78
CZE	Czech Republic	Zlínský	Region	847	0	3	79
CZE	Czech Republic	Vysočina	Region	848	0	3	80
CZE	Czech Republic	Středočeský	Region	849	0	3	81
CZE	Czech Republic	Prague	Region	850	0	3	82
DEU	Germany	Sachsen	State	851	0	3	83
DEU	Germany	Bayern	State	852	0	3	84
DEU	Germany	Rheinland-Pfalz	State	853	0	3	85
DEU	Germany	Saarland	State	854	0	3	86
DEU	Germany	Schleswig-Holstein	State	855	0	3	87
DEU	Germany	Niedersachsen	State	856	0	3	88
DEU	Germany	Nordrhein-Westfalen	State	857	0	3	89
DEU	Germany	Baden-Württemberg	State	858	0	3	90
DEU	Germany	Brandenburg	State	859	0	3	91
DEU	Germany	Mecklenburg-Vorpommern	State	860	0	3	92
DEU	Germany	Bremen	State	861	0	3	93
DEU	Germany	Hamburg	State	862	0	3	94
DEU	Germany	Hessen	State	863	0	3	95
DEU	Germany	Thüringen	State	864	0	3	96
DEU	Germany	Sachsen-Anhalt	State	865	0	3	97
DEU	Germany	Berlin	State	866	0	3	98
EST	Estonia	Viljandi	County	867	0	3	99
EST	Estonia	Pärnu	County	868	0	3	100
EST	Estonia	Valga	County	869	0	3	101
EST	Estonia	Võru	County	870	0	3	102
EST	Estonia	Ida-Viru	County	871	0	3	103
EST	Estonia	Põlva	County	872	0	3	104
EST	Estonia	Tartu	County	873	0	3	105
EST	Estonia	Jõgeva	County	874	0	3	106
EST	Estonia	Lääne	County	875	0	3	107
EST	Estonia	Harju	County	876	0	3	108
EST	Estonia	Lääne-Viru	County	877	0	3	109
EST	Estonia	Saare	Municipality	878	0	3	110
EST	Estonia	Hiiu	County	879	0	3	111
EST	Estonia	Rapla	County	880	0	3	112
EST	Estonia	Järva	County	881	0	3	113
LVA	Latvia	Rujienas	Municipality	882	0	3	114
LVA	Latvia	Mazsalacas	Municipality	883	0	3	115
LVA	Latvia	Alojas	Municipality	884	0	3	116
LVA	Latvia	Nauksenu	Municipality	885	0	3	117
LVA	Latvia	Salacgrivas	Municipality	886	0	3	118
LVA	Latvia	Apes	Municipality	887	0	3	119
LVA	Latvia	Valkas	Municipality	888	0	3	120
LVA	Latvia	Aluksne	Municipality	889	0	3	121
LVA	Latvia	Vilakas	Municipality	890	0	3	122
LVA	Latvia	Baltinavas	Municipality	891	0	3	123
LVA	Latvia	Karsavas	Municipality	892	0	3	124
LVA	Latvia	Ciblas	Municipality	893	0	3	125
LVA	Latvia	Ludzas	Municipality	894	0	3	126
LVA	Latvia	Zilupes	Municipality	895	0	3	127
LVA	Latvia	Neretas	Municipality	896	0	3	128
LVA	Latvia	Viesites	Municipality	897	0	3	129
LVA	Latvia	Vecumnieku	Municipality	898	0	3	130
LVA	Latvia	Saldus	Municipality	899	0	3	131
LVA	Latvia	Rucavas	Municipality	900	0	3	132
LVA	Latvia	Priekules	Municipality	901	0	3	133
LVA	Latvia	Vainodes	Municipality	902	0	3	134
LVA	Latvia	Auces	Municipality	903	0	3	135
LVA	Latvia	Bauska	Municipality	904	0	3	136
LVA	Latvia	Tervetes	Municipality	905	0	3	137
LVA	Latvia	Jelgava	Republican City	991	0	3	223
LVA	Latvia	Rundales	Municipality	907	0	3	139
LVA	Latvia	Aknistes	Municipality	908	0	3	140
LVA	Latvia	Ilukstes	Municipality	909	0	3	141
LVA	Latvia	Daugavpils	Republican City	992	0	3	224
LVA	Latvia	Dagdas	Municipality	911	0	3	143
LVA	Latvia	Kraslavas	Municipality	912	0	3	144
LVA	Latvia	Nicas	Municipality	913	0	3	145
LVA	Latvia	Liepāja	Republican City	914	0	3	146
LVA	Latvia	Grobinas	Municipality	915	0	3	147
LVA	Latvia	Pavilostas	Municipality	916	0	3	148
LVA	Latvia	Ventspils	Republican City	918	0	3	150
LVA	Latvia	Dundagas	Municipality	919	0	3	151
LVA	Latvia	Rojas	Municipality	920	0	3	152
LVA	Latvia	Talsi	Municipality	921	0	3	153
LVA	Latvia	Mersraga	Municipality	922	0	3	154
LVA	Latvia	Engures	Municipality	923	0	3	155
LVA	Latvia	Jurmala	Republican City	924	0	3	156
LVA	Latvia	Riga	Republican City	925	0	3	157
LVA	Latvia	Carnikavas	Municipality	926	0	3	158
LVA	Latvia	Saulkrastu	Municipality	927	0	3	159
LVA	Latvia	Limbaži	Municipality	928	0	3	160
LVA	Latvia	Smiltenes	Municipality	929	0	3	161
LVA	Latvia	Balvu	Municipality	930	0	3	162
LVA	Latvia	Strencu	Municipality	931	0	3	163
LVA	Latvia	Beverinas	Municipality	932	0	3	164
LVA	Latvia	Burtnieku	Municipality	933	0	3	165
LVA	Latvia	Kocenu	Municipality	934	0	3	166
LVA	Latvia	Rezeknes	Municipality	935	0	3	167
LVA	Latvia	Vecpiebalgas	Municipality	936	0	3	168
LVA	Latvia	Raunas	Municipality	937	0	3	169
LVA	Latvia	Priekulu	Municipality	938	0	3	170
LVA	Latvia	Pargaujas	Municipality	939	0	3	171
LVA	Latvia	Krimuldas	Municipality	940	0	3	172
LVA	Latvia	Gulbene	Municipality	941	0	3	173
LVA	Latvia	Rugaju	Municipality	942	0	3	174
LVA	Latvia	Jaunpiebalgas	Municipality	943	0	3	175
LVA	Latvia	Aglonas	Municipality	944	0	3	176
LVA	Latvia	Riebinu	Municipality	945	0	3	177
LVA	Latvia	Vilanu	Municipality	946	0	3	178
LVA	Latvia	Babites	Municipality	947	0	3	179
LVA	Latvia	Garkalnes	Municipality	948	0	3	180
LVA	Latvia	Kekavas	Municipality	949	0	3	181
LVA	Latvia	Marupes	Municipality	950	0	3	182
LVA	Latvia	Olaines	Municipality	951	0	3	183
LVA	Latvia	Salaspils	Municipality	952	0	3	184
LVA	Latvia	Stopinu	Municipality	953	0	3	185
LVA	Latvia	Sejas	Municipality	954	0	3	186
LVA	Latvia	Malpils	Municipality	955	0	3	187
LVA	Latvia	Siguldas	Municipality	956	0	3	188
LVA	Latvia	Madona	Municipality	957	0	3	189
LVA	Latvia	Lubanas	Municipality	958	0	3	190
LVA	Latvia	Varaklanu	Municipality	959	0	3	191
LVA	Latvia	Amatas	Municipality	960	0	3	192
LVA	Latvia	Erglu	Municipality	961	0	3	193
LVA	Latvia	Cesvaines	Municipality	962	0	3	194
LVA	Latvia	Ogre	Municipality	963	0	3	195
LVA	Latvia	Ropazu	Municipality	964	0	3	196
LVA	Latvia	Ikskiles	Municipality	965	0	3	197
LVA	Latvia	Baldones	Municipality	966	0	3	198
LVA	Latvia	Keguma	Municipality	967	0	3	199
LVA	Latvia	Iecavas	Municipality	968	0	3	200
LVA	Latvia	Plavinu	Municipality	969	0	3	201
LVA	Latvia	Kokneses	Municipality	970	0	3	202
LVA	Latvia	Aizkraukles	Municipality	971	0	3	203
LVA	Latvia	Skriveru	Municipality	972	0	3	204
LVA	Latvia	Lielvardes	Municipality	973	0	3	205
LVA	Latvia	Jaunjelgavas	Municipality	974	0	3	206
LVA	Latvia	Preilu	Municipality	975	0	3	207
LVA	Latvia	Livanu	Municipality	976	0	3	208
LVA	Latvia	Varkavas	Municipality	977	0	3	209
LVA	Latvia	Jekabpils	Republican City	1000	0	3	232
LVA	Latvia	Krustpils	Municipality	979	0	3	211
LVA	Latvia	Salas	Municipality	980	0	3	212
LVA	Latvia	Aizputes	Municipality	981	0	3	213
LVA	Latvia	Kuldigas	Municipality	982	0	3	214
LVA	Latvia	Alsungas	Municipality	983	0	3	215
LVA	Latvia	Skrundas	Municipality	984	0	3	216
LVA	Latvia	Kandavas	Municipality	985	0	3	217
LVA	Latvia	Tukums	Municipality	986	0	3	218
LVA	Latvia	Dobele	Municipality	987	0	3	219
